status_id,created_at,screen_name,text,source,favorite_count,retweet_count
x1172221309025210369,9/12/19 18:51,BernieSanders,"Are you truly free if you work three jobs because you can’t find one with a decent wage?

Are you free if health care is unaffordable?

Are you free if you can't afford an education?

There is no freedom without economic freedom. https://t.co/apryWLkiZ5",Twitter Media Studio,7830,2395
x1172208502816858117,9/12/19 18:01,BernieSanders,People will die because of this policy. When we are in the White House we will live up to our ideals as a nation and accept those seeking refuge from violence and persecution. https://t.co/N0dKtmx6hu,TweetDeck,3151,664
x1172196927087112192,9/12/19 17:15,BernieSanders,You cannot be on the side of the insurance and drug companies in this country and also be on the side of the American people.,TweetDeck,14565,2660
x1172190597131771904,9/12/19 16:49,BernieSanders,Tonight is the third Democratic debate and there are hundreds of Bernie 2020 watch parties happening across the country. Find one year you: https://t.co/0gzurtl5gF,Twitter Web App,1832,392
x1172184796212187137,9/12/19 16:26,BernieSanders,"This is Trump's ""booming"" economy for working families:

-Majority of workers live paycheck to paycheck
-Nearly half of older Americans have nothing saved for retirement
-20% of Americans can't afford to see a doctor

But the billionaire class continues to get richer.",Twitter Web App,9230,2112
x1172146594680057856,9/12/19 13:55,BernieSanders,Why do we have people working 40 hours a week and can’t afford to feed their kids? The answer is pretty simple: wages in America are too damn low.,TweetDeck,44010,7330
x1172140707789901826,9/12/19 13:31,BernieSanders,"Fracking is a danger to our water supply and the air we breathe. It causes earthquakes. It’s highly explosive. To avert the climate crisis, we must ban fracking. We explain why on the new #HearTheBern: https://t.co/IT4uq2Md7w. https://t.co/s3Tp7R5M58",Twitter Media Studio,1858,495
x1171929982328823808,9/11/19 23:34,BernieSanders,"Before the debate tomorrow night, find a Bernie 2020 watch party near you! Go to https://t.co/0gzurtl5gF to find one and meet with others who are part of our movement to defeat Trump and transform the country.",Twitter Web App,1988,485
x1171922757896101890,9/11/19 23:05,BernieSanders,The only way Donald Trump will be defeated is if young people are given a reason to turn out to vote in record numbers. I have zero doubt that is what we are going to do.,Twitter Web App,25165,3995
x1171907702378979328,9/11/19 22:05,BernieSanders,"Uber’s drivers are employees, not independent contractors. Large corporations will do anything to get out of paying workers a decent wage and offering them good benefits. That will end when we are in the White House. https://t.co/ru50Mgga0i",Twitter Web App,7268,1381
x1171881518060490752,9/11/19 20:21,BernieSanders,"Rounding up our homeless neighbors is not a solution.

The crisis of homelessness has only gotten worse under the Trump administration. When we are in the White House we will make decent, safe, and affordable housing a right for all. https://t.co/HEGvF931EW",Twitter Web App,4371,1141
x1171849338345132035,9/11/19 18:13,BernieSanders,"55% of @Walmart’s associates struggle with hunger.

Massive corporations like Walmart shouldn’t be allowed to pay workers wages so low that their employees struggle to survive.

We are going to raise wages and end their corporate greed.",Twitter Web App,11496,2257
x1171826360303673344,9/11/19 16:42,BernieSanders,"Unlike Donald Trump, I know what it's like to be in a family that lives paycheck to paycheck.",Twitter Web App,49969,5545
x1171782105686261761,9/11/19 13:46,BernieSanders,"We must envision a new form of American engagement: one in which we lead not in war-making but in finding shared solutions to shared global challenges. U.S. power should be measured not by our ability to blow things up, but to bring people together around our common humanity.",Twitter Web App,3204,573
x1171782103907930112,9/11/19 13:46,BernieSanders,This endless war has damaged America's global standing. It has scarred a generation. It has corroded our politics. It has cost American taxpayers nearly $6 trillion. And it has produced more terrorists. We must end this endless war.,Twitter Web App,3321,538
x1171782101240356865,9/11/19 13:46,BernieSanders,"Instead of staying focused on those who attacked us, the Bush administration chose to declare a global “war on terror” in order justify its 2003 invasion of Iraq, a country that had nothing to do with the 9/11 attacks. The war on terror has turned into an endless war.",Twitter Web App,1560,405
x1171782099583537153,9/11/19 13:46,BernieSanders,"In the nearly two decades since the 9/11 terrorist attacks, the United States has made a series of costly blunders that have not only weakened our democracy but also undermined our leadership.",Twitter Web App,924,182
x1171782097830391814,9/11/19 13:46,BernieSanders,"Today, we remember the thousands of lives lost on September 11, 2001, and the bravery of first responders who put their lives at risk to save others.

The attacks began an era of endless war for our country and we must change course. https://t.co/UcKuln00lg",Twitter Web App,6149,1256
x1171552626292355072,9/10/19 22:34,BernieSanders,Netanyahu's proposal to annex occupied territory would violate international law and make a two state solution nearly impossible. All who support Israeli-Palestinian peace must oppose it. https://t.co/7TNM5U4bYc,Twitter Web App,16128,4579
x1171551246286761985,9/10/19 22:29,BernieSanders,"Proud to announce that more than a hundred scholars and organizers have endorsed @BernieSanders' agenda to transform our public education system, the most progressive in American history. Glad to have worked on this with @HeatherGautney and a team of scholars. https://t.co/AO4FmXdSgv",Twitter Web App,0,653
x1171537271838797825,9/10/19 21:33,BernieSanders,BREAKING from @commonwealthfnd: the majority of small businesses support #MedicareForAll. Why? Because it’s good for business. https://t.co/q4gb5jqC71,Twitter Web App,0,483
x1171530349827915781,9/10/19 21:06,BernieSanders,"Join @briebriejoy and @belensisaw live as they talk activism and electoral politics with @iphilsomething, co-founder of the @dreamdefenders https://t.co/RhpHhKtQWV",Periscope,856,267
x1171528630104543233,9/10/19 20:59,BernieSanders,"Trump and cowardly Republican governors believe in billionaires buying elections and suppressing the vote. We believe in:

☑️Restoring the Voting Rights Act
☑️Automatic voter registration
☑️Ending gerrymandering
☑️Making Election Day a national holiday

We believe in democracy. https://t.co/rQvfjOFbat",Twitter Web App,7316,2251
x1171515578864979971,9/10/19 20:07,BernieSanders,"Donald Trump promised to provide health care to everyone in America. Donald Trump is a liar. Instead, he has undermined our health care system at every opportunity.

Under Medicare for All, we will bring the uninsured rate down to where it belongs: zero. https://t.co/sSgsBtmeyc",Twitter Web App,5569,1267
x1171509672118849536,9/10/19 19:44,BernieSanders,"Cancelling $1.6 trillion student debt will help 45 million Americans.
 
🏡Buy a house
👶🏽Start a family
💼Start a business
📈Stimulate the economy",Twitter Web App,0,9953
x1171502576224755712,9/10/19 19:15,BernieSanders,Corporate greed is destroying this country and we are going to stop that greed – whether the corporate elites like it or not. https://t.co/t9toeGSq88,Twitter Web App,3045,772
x1171471233705099264,9/10/19 17:11,BernieSanders,A symptom of the problem is gone. The root cause of authoritarianism remains. https://t.co/EvXAY0gsPU,Twitter Web App,9384,1533
x1171429815473197057,9/10/19 14:26,BernieSanders,"Average cost of childbirth in the United States: $32,000

Average cost of childbirth with Medicare for All: $0",Twitter Web App,41092,5945
x1171415676160040963,9/10/19 13:30,BernieSanders,"No kid in America should be shamed because they can’t afford food. We need free, universal school meals. https://t.co/Gcz1CvtJEa",Twitter Web App,7099,1510
x1171227694484348930,9/10/19 1:03,BernieSanders,"So nice to join @BernieSanders and more than 10,000 of our closest friends in Denver tonight. https://t.co/pD2KbFFvlt",Twitter for iPhone,0,1412
x1171217991255486465,9/10/19 0:25,BernieSanders,"This is not a time for a middle ground approach. This is a time to take on powerful special interests that control our political and economic life, and finally build a country that works for working people. Join our rally live in Denver: https://t.co/JM8JKi5Uz6",Periscope,4196,1085
x1171198534839930880,9/9/19 23:07,BernieSanders,Duct-taping a gaping wound. Skipping doctor's visits for 8 years. Refusing an ambulance due to the cost. This is what a barbaric health care system looks like. We need Medicare for All now. https://t.co/RhD9ToTmIw,Twitter Media Studio,9803,2830
x1171173832729813002,9/9/19 21:29,BernieSanders,Trump and his administration are trying to move this country in an authoritarian direction. https://t.co/M7WRRHbYDE,Twitter Web App,4533,937
x1171171373986799617,9/9/19 21:19,BernieSanders,".@BernieSanders, thank you for joining the Million Upstander Movement and signing our #Upstander pledge! As a national leader, your voice and actions have a ripple effect in communities around the country. We can stand against #bullying together! https://t.co/AhpTgCK7BE https://t.co/fPpuQJeRRc",Twitter Web App,0,127
x1171168147472375809,9/9/19 21:07,BernieSanders,"Imagine what your life would be like if your health care was guaranteed, your wages were fair, and an emergency wouldn't mean bankruptcy.

What if you weren't up at night worrying about taking care of your family?

All Americans deserve to feel that security, not just the rich.",TweetDeck,34471,6674
x1171153136028966912,9/9/19 20:07,BernieSanders,"I have never been able to accept that the United States, the richest country on Earth, does not guarantee health care to all its people. I will not stop fighting until we guarantee health care – with no co-pays or deductibles – for all. https://t.co/RYKL7PUhjv",Twitter Web App,6447,1314
x1171142370219515904,9/9/19 19:24,BernieSanders,"Tonight: join our rally in Denver at Civic Center Park to show Wall Street, special interests, and the billionaire class that we're ready to take them on and build an economy for all of us. https://t.co/uj5y1ckIIb",Twitter Web App,1101,282
x1171139961665536000,9/9/19 19:15,BernieSanders,"Greedy insurance companies are working overtime to convince Americans that quality health care for all is an impossible idea.

It's not.

When you go to a hospital in Canada, the only fee you pay is to park your car.",TweetDeck,13116,2465
