night,speach_block,speaker,text
2,248,HOLT,"—All right, mayor, thank you."
2,249,BUTTIGIEG,"—In our own infrastructure, education we are never gonna be able to compete. And if we really want to be an alternative, a democratic alternative, we actually have to demonstrate that we care about democratic values—"
2,250,HOLT,"—Mayor, thank you, thank you for your answer."
2,251,BUTTIGIEG,—At home. (CROSSTALK) (APPLAUSE)
2,252,GUTHRIE,"(INAUDIBLE) so far we’re gonna take a quick break here, candidates. When we come back the questioning continues about college, Chuck Todd and Rachel Maddow will be here. Much more with our candidates straight ahead. (APPLAUSE) (APPLAUSE)"
2,253,HOLT,Welcome back to the Presidential Democratic debates at our center in Miami.
2,254,GUTHRIE,As we bring in the questioning we want to bring in more members of our team.
2,255,DIAZ BALART,So let’s turn over to Chuck Todd and Rachel Maddow. (APPLAUSE)
2,256,TODD,"Rachel, I had a dream that we’ve done this before."
2,257,MADDOW,No.
2,258,TODD,No.
2,259,MADDOW,No. This is definitely the first time.
2,260,TODD,"Definitely the first time. Thank you, Lester, Savannah and Jose. Let’s recap the rules one more time. 20 candidates qualified for this first debate. We heard from 10 of them from last night. We are hearing from 10 more tonight. Breakdown for each night was selected at random candidates will have 60 seconds to answer direct questions, 30 seconds for follow-ups if necessary."
2,261,MADDOW,"Because of this large field of candidates not every person will be able to comment on everything but the less audience reaction there is the more time they will all get. (APPLAUSE) Over the course of the next hour we will hear from all of these candidates. We are going to begin this hour with Mayor Buttigieg. In the last five years civil rights activists in our country have led a national debate over race and the criminal justice system. Your community of South Bend, Indiana has recently been in uproar over an officer involved shooting. The police force in South Bend is now 6 percent black in a city that is 26 percent black. Why has that not improved over your two terms as mayor?"
2,262,BUTTIGIEG,"Because I couldn’t get it done. My community is in anguish right now because of an officer involved shooting. A black man Eric Logan killed by a white officer. And I’m not allowed to take sides until the investigation comes back. The officer says he was attacked with a knife, but he didn’t have his body camera on. It’s a mess. And we’re hurting. And I could walk you through all of the things that we have done as a community—all of the steps that we took from bias training to de-escalation but it didn’t save the life of Eric Logan. And when I look into his mother’s eyes I have to face the fact and nothing that I say will bring him back. This is an issue that is facing our community and so many communities around the country. And until we move policing out from the shadow of systemic racism whatever this particular incident teaches us we will be left with the bigger problem of the fact that there is a wall of mistrust put up one racist act at a time. Not just from what has happened in the past but what’s happening around the country in the present. It threatens the well being of every community. And I am determined to bring about a day when a white person driving a vehicle and a black person driving a vehicle when they see a police officer approaching feels the exact same thing. A feeling not of fear but of safety. I’m determined to bring that day about."
2,263,MADDOW,"Thank you, Mr. Mayor. (APPLAUSE)"
2,264,HICKENLOOPER,"Mayor Buttigieg, Mayor Buttigieg, if I could ask one question because I think—"
2,265,MADDOW,"Governor, I’ll give you 30 seconds."
2,266,HICKENLOOPER,I think that the question they are asking in South Bend I think across the country is why is it taking so long? We had a shooting when I first became mayor 10 years before Ferguson and the community came together and we created an office of the independent monitor—civilian oversight commission. We diversified the police force in two years. We actually did de-escalation training. I think the real question that America should be asking is why five years after Ferguson every city doesn’t have this level of police accountability?
2,267,MADDOW,"Governor Hickenlooper, thank you."
2,268,HICKENLOOPER,We—
2,269,BUTTIGIEG,"I’ve got to respond to that. Look, we’ve taken so many steps toward police accountability that the FOP just denounced me for too much accountability. We’re obviously not there yet. And I accept responsibility for that— (CROSSTALK)"
2,270,SWALWELL,(INAUDIBLE) you should fire the chief.
2,271,BUTTIGIEG,"So, under Indiana law this will be investigated. And there will be accountability for the officer involved."
2,272,SWALWELL,But you’re the mayor. You should fire the chief if that’s the policy and someone died.
2,273,WILLIAMSON,"All of these issues are extremely important but there are specifics, there are symptoms. And the underlying cause has to do with deep, deep, deep realms of racial injustice. Both in our criminal justice system and in our economic system. And the democratic party should be on the side of reparations for slavery for this very reason. (APPLAUSE) I do not believe—I do not believe that the average American is a racist. But the average American is woefully undereducated about the history of race in the United States. (CROSSTALK)"
2,274,TODD,"Vice President Biden, we’re going to get to you. Hang on. We’re going to get—"
2,275,HARRIS,I would like to say—
2,276,MADDOW,"—Ms. Williamson, thank you very much."
2,277,BALART,"Vice President Biden, I’m going to—we’re going to get to you. Hang on. We’re going to get—"
2,278,HARRIS,"—As we (INAUDIBLE) on this stage, I would like to speak—"
2,279,BALART,—I—I—
2,280,HARRIS,—On the issue of race. (APPLAUSE)
2,281,MADDOW,Senator Harris—
2,282,HARRIS,"—And so, what I will say—"
2,283,MADDOW,"—I will—Senator Harris, if I could—if I could preface—"
2,284,HARRIS,—Is that I agree—
2,285,MADDOW,"—This, we’ll give you 30 seconds because we’re going to come back to you on—on this again in just a moment. Go for 30 seconds."
2,286,HARRIS,"Okay. So, on the issue of race, I couldn’t agree more that this is an issue that is still not being talked about truthfully and honestly. I—there is not a black man I know, be he a relative, a friend or a coworker who has not been the subject of some form of profiling or discrimination. Growing up, my sister and I had to deal with the neighbor who told us her parents couldn’t play with us because she—because we were black. And I will say also that—that in this campaign, we’ve also heard—and I’m going to now direct this to Vice President Biden. I do not believe you are a racist and I agree with you when you commit yourself to the importance of finding common ground."
2,287,BIDEN,Mm-hmm.
2,288,HARRIS,"But, I also believe—and it’s personal. And I—I was actually very—it was hurtful to hear you talk about the reputations of two United States senators who built their reputations and career on segregation of race in this country. And it was not only that, but you also worked with them to oppose bussing. And you know, there was a little girl in California who was part of the second class to integrate her public schools and she was bussed to school every day and that little girl was me. So, I will tell you that on this subject, it cannot be an intellectual debate among democrats. We have to take it seriously. We have to act swiftly. As attorney general of California, I was very proud to put in place a—a requirement that all my special agents would wear body cameras and keep those cameras on. (APPLAUSE)"
2,289,MADDOW,"Senator Harris, thank you. (APPLAUSE) Vice President Biden, you have been invoked. (CROSSTALK) We are going to give you a chance to respond. (APPLAUSE) Vice President Biden. (APPLAUSE)"
2,290,BIDEN,"That’s a mischaracterization of my position across the board. I did not praise racists. That is not true, number one. Number two, if we want to have this campaign litigated on who supports civil rights and whether I did or not, I’m happy to do that. I was a public defender. I didn’t become a prosecutor. I came out and I left a good law firm to become a public defender when in fact — (APPLAUSE) when in fact — (APPLAUSE) when in fact my city was in flames because of the—the assassination of Dr. King, number one. Now, number two, as the U.S.—as—excuse me—as the vice president of the United States, I worked with a man who in fact, we worked very hard to see to it we dealt with these issues in a major, major way. The fact is that in terms of bussing, the bussing, I never—you would’ve been able to go to school the same exact way because it was a local decision made by your city council. That’s fine. That’s one of the things I argued for that we should not be—we should be breaking down these lines. But—so, the bottom line here is, look, everything I have done in my career—I ran because of civil rights. I continue to think we have to make fundamental changes in civil rights. And those civil rights, by the way, include not just African Americans, but the LGBT community. They don’t—"
2,291,HARRIS,"—But, Vice President Biden (APPLAUSE) do you agree today—do you agree today that you were wrong to oppose bussing in America then?"
2,292,BIDEN,No.
2,293,HARRIS,Do you agree? (APPLAUSE)
2,294,BIDEN,I did not oppose bussing in America. What I opposed is bussing ordered by the Department of Education. That’s what I opposed. I did not oppose—
2,295,HARRIS,"—Well, there was a failure of—of states to—to integrate—"
2,296,BIDEN,"—No, but—"
2,297,HARRIS,"—Public schools in America. I was part of the second class to integrate, Berkley, California Public Schools almost two decades after Brown v. Board of Education."
2,298,BIDEN,Because your city council made that decision. It was a local decision.
2,299,HARRIS,"So, that’s where the federal government must step in."
2,300,BIDEN,The—the federal government must—
2,301,HARRIS,—That’s why we have the Voting Rights Act (APPLAUSE) and the Civil Rights Act. That’s why we need to pass the Equality Act. That’s why we need to pass the ERA because there are—
2,302,BIDEN,—That—
2,303,HARRIS,—Moments in-
2,304,HARRIS,—history where states fail to preserve the civil rights of all people.
2,305,BIDEN,I have supported the ERA from the very beginning when I ran for (INAUDIBLE).
2,306,TODD,Vice President Biden 30 seconds because I want to bring other people into this.
2,307,BIDEN,I—I supported the ERA from the very beginning. I am the guy that extended the voting rights act for 25 years. We got to the place where we got 98 out of 98 votes in the United States Senate doing it. I have also argued very strongly that we in fact deal with the notion of denying people access to the ballot box. I agree that everybody once they in fact—my time is up. I’m sorry.
2,308,TODD,Thank you vice president.
2,309,HARRIS,All of these things (INAUDIBLE).
2,310,TODD,"Senator Sanders—Senator Sanders, I want to go to you on this. You said on the day you launched your campaign that voters should focus on what people stand for, not a candidate’s race or age or sexual orientation. Any Democrats are very excited by the diversity of this field on this stage and on last night stage and the perspective that diverse city brings to this contest and to these issues. Are you telling Democratic voters that diverse city should it matter when they make this decision?"
2,311,SANDERS,"No, absolutely not. Unlike the Republican party we encourage diverse city, we believe in diverse city, that is what America is up about. But in addition to diversity in terms of having more women, more people from the GB—L—LGBT community we also have to do something else and that is we have to ask ourselves a simple question and that how come to day the worker in the middle of our economy is making no more money than he or she made 45 years ago and that in the last 30 years the top 1 percent has seen a $21 trillion increase in their wealth. We need a party that is diverse but we need a party that has the guts to stand up to the powerful special interest who have so much power over the economic and political life of this country."
2,312,TODD,Senator Gillibrand I want to give you 30 seconds on this.
2,313,GILLIBRAND,"Well, first of all where Bernie left off we have heard a lot of good ideas on this stage tonight and a lot of plans but the truth is until you go to the root of the corruption, the money in the—in politics, the fact that Washington is run by these special interest you are never going to solve any of these problems. I have the most comprehensive approach that experts agree is the most transformative plan to actually take on political corruption to get money out of politics through publicly funded elections, to have clean elections. If we do that and get money out of politics we can guarantee healthcare as a right not a privilege we can deal with institutional racism, we can’t take on income inequality and we can take on the corporate corruption that runs Washington."
2,314,BIDEN,The first constitutional amendment to do that was introduced by me when I was a young senator.
2,315,TODD,"Thank—thank you vice president. I want to shift topics here. Senator Bennet, the next question is for you. On the issue of partisan gridlock President Obama promised in 2012 that after his reelection Republicans would want to work with Democrats, fever would break. That did not happen. Now Vice President Biden is saying the same thing that if he is elected in 2020 both parties will want to work together. Should voters believe that somehow if there is a Democratic President in 2021 that gridlock is going to magically disappear?"
2,316,BENNET,"Gridlock will not magically disappear as long as Mitch McConnell is there, first. (APPLAUSE) Second, second, that is why it is so important for us to when not just the presidency to have somebody that can run in all 50 states but to—but to win the Senate as well and that is why we have to propose policies that can be supported like Medicare X (PH) so that we can build a broad coalition of Americans to overcome broken Washington DC. I agree with what Senator Gillibrand was saying and share a lot of her views. We need to in gerrymandering in wash—and we need to end political gerrymandering in Washington. The court today said they couldn’t do anything about it. We need to overturn Citizens United. The court was the one that gave us Citizens United. And the attack on voting rights in Shelby versus Holder is something we need to deal with. All of those things has happened since Vice President Biden was in the Senate. And we face structural problems that we have to overcome with a broad coalition. It’s the only way we can do it. We need to root out the corruption in Washington, expand people’s right to get to the polls."
2,317,TODD,Time is up. Thank you.
2,318,BENNET,And I think then we can succeed.
2,319,TODD,Vice President Biden—
2,320,BIDEN,—Can I respond—
2,321,TODD,—Thirty seconds. I want—I—what—it does sound as if you haven’t seen what’s been happening in the United States Senate over the last 12 years. It didn’t happen. Why?
2,322,BIDEN,"I have seen what happened just sense we were vice president. We needed three votes to pass an $800 billion recovery act that kept us from going into depression. I got three votes changed. We needed to be able to keep the government from shutting down and going bankrupt. I got Mitch McConnell to raise taxes $600 billion by raising the top rate. And as recently as after the President got elected, I was able to put together a coalition on the Cures Act that billions of dollars go into cancer research, bipartisan. But sometimes you can’t do that. Sometimes you just have to go out and beat them. I went into 20 states, over 60 candidates—"
2,323,TODD,"—Okay, thank you—"
2,324,BIDEN,—And guess what? We beat them. We won back the Senate.
2,325,BENNET,Chuck? Chuck?
2,326,TODD,Thank you.
2,327,BENNET,Chuck—
2,328,TODD,"—Thank you, Mr.—"
2,329,BENNET,—The problem with what the vice—
2,330,TODD,"—Go ahead, 30 seconds—"
2,331,BENNET,—No. What? (APPLAUSE)
2,332,TODD,"Yeah, 30 seconds. Go ahead."
2,333,BENNET,"We—sometimes you do have to beat them, but—but the deal that he talked about with Mitch McConnell was a complete victory for the Tea Party. It extended the Bush tax cuts permanently. The Democratic Party had been running against that for 10 years. We’ve lost that economic argument because that deal extended almost all those Bush tax cuts permanently and put in place the mindless cuts that we still are dealing with today that are called the sequester. That was a great deal for Mitch McConnell."
2,334,BIDEN,"Oh, come on."
2,335,BENNET,It was a terrible deal for America.
2,336,TODD,"Thank you. Thank you, Senator Bennet."
2,337,GILLIBRAND,And you heard from Republicans.
2,338,TODD,"Right, right."
2,339,GILLIBRAND,You heard from the Republicans—
2,340,TODD,"—Go ahead, 30 seconds—"
2,341,GILLIBRAND,"—That the reason why the Trump tax cut had to be passed is because they had to pay back their donors. You heard it. They actually said those words. So, the corruption in Washington is real, and it is something that makes every one of the plans we’ve heard about over the last several months impossible. And I have the most comprehensive approach to do it with clean elections, publicly funded elections so we restore the power of our democracy into the hands of the voters, not into the Koch brothers. We were talking about issues. Imagine—we’re in Florida. Imagine the Parkland kids having as much power in our democracy—"
2,342,TODD,—Thank you—
2,343,GILLIBRAND,—As the Koch brothers or the NRA.
2,344,TODD,"Thank you, Senator Gillibrand. Thank you."
2,345,GILLIBRAND,Imagine their voices carrying— (APPLAUSE) —Farther and wider than—
2,346,TODD,—Thank you—
2,347,GILLIBRAND,—Anyone else because their voice is needed.
2,348,TODD,"Go ahead. Senator Gillibrand, I’m trying—"
2,349,GILLIBRAND,—And you can—and as president—
2,350,TODD,—To get everyone in here—
2,351,GILLIBRAND,—It’s the first thing I’m going—
2,352,TODD,—Thank you—
2,353,GILLIBRAND,"—To do because nothing else is possible, whether it’s education or healthcare or ending institutional racism."
2,354,TODD,Thank you very much. Right.
2,355,MADDOW,"Senator Sanders, I’d like to put a different question to you. Roe versus Wade has been the law of the land since 1973. Now that there is a conservative majority on the Supreme Court, several Republican controlled state have passed laws to severely restrict or even ban abortion. One of those laws could very well make it to the Supreme Court during your presidency if you’re elected president. What is your plan if row is struck down in the court while your president?"
2,356,SANDERS,"Well, my plan is somebody who believes, for a start, that a woman’s right to control her own body is a constitutional right, that government and politicians should not infringe on that right. We will do everything we can to defense our—Roe versus Wade. Second of all, let me make— (APPLAUSE) —Let me make—let me make a promise here. You asked about litmus test. My litmus test is I will never appoint any—nominate any justice to the Supreme Court unless that justice is 100 percent clear he or she will defend Roe v. Wade. (APPLAUSE) Third of all, I do not believe in packing the court."
2,357,SANDERS,right now. But I do believe that constitutionally we have the power to rotate judges to other courts. And that brings in new blood into the supreme court and a majority I hope that will understand that a woman has the right to control her own body and that corporations cannot run the United States of America.
2,358,MADDOW,Senator (CROSSTALK)
2,359,MADDOW,I’m going to give you 10 additional seconds because (INAUDIBLE) what if the court has already overturned Roe and Roe is gone? All of the things you have described would be to try to preserve Roe. If Roe was gone what could you do as president to preserve abortion rights?
2,360,SANDERS,"Well, first of all let me tell you this—didn’t come up yet but let’s face this—Medicare for All guarantees every woman in this country the right to have an abortion if she wants it."
2,361,MADDOW,"Thank you, Senator."
2,362,GILLIBRAND,"And can I just address this for a second? And I—and I want to talk directly-directly to America’s women and to men who love them—women’s reproductive rights are under assault by President Trump and the Republican party. Thirty states are trying to overturn Roe v. Wade right now. And it is mind boggling to me that we are debating this on this stage in 2019 among democrats whether women should have access to reproductive rights. I think we have to stop playing defense and start playing offense. But let me tell you one thing about politics because it goes to the corruption of the deal making—when the door is closed negotiations are made. There are conversations about women’s rights and compromises have been made behind our backs. That’s how we got to Hyde. That’s how the Hyde Amendment was created. A compromise by leaders of both parties. Then we have the ACA. During the ACA neg—negotiations I had to fight like heck with other women to make sure that contraception wasn’t sold down the river or abortion services. And so, what we need to know is imagine this one question—when we beat President Trump and Mitch McConnell walks into the Oval Office god forbid to do negotiations who do you want when that door closes to be sitting behind that desk to fight for women’s rights? I have been the fiercest advocate for women’s reproductive freedom for over a decade."
2,363,MADDOW,Thank you.
2,364,GILLIBRAND,And I promise you as President—
2,365,TODD,Senator—
2,366,GILLIBRAND,—when that door closes I will guarantee women’s reproductive (INAUDIBLE) no matter what.
2,367,TODD,Thank you. Thank you. (APPLAUSE)
2,368,TODD,"We’re moving to climate. We’re moving to climate guys. Senator Harris, addressing you first on this. You live in a state that has been hit by drought, wildfires, flooding, climate change it is a major concern for voters in your state that’s pretty obvious. Obvious of the state as well. Last night, voters heard many of the candidates weigh in on their proposals, explain specifically what yours is."
2,369,HARRIS,"Well, first of all I don’t even call it climate change. It’s a climate crisis. It represents an existential threat to us as a species. And the fact that we have a President of the United States who has embraced science fiction over science fact will be to our collective peril. I visited while the embers were smoldering the wildfires in California I spoke with firefighters who were in the midst of fighting a fire while their own homes were burning. And on this issue it is a—it is a critical issue that is about what we must do to confront what is immediate and before us right now. That is why I support a Green New Deal. It is why I believe on day one and as President will re-enter us in the Paris agreement because we have to take these issues seriously and frankly, we have a President of the United States we talked about you asked before what is the greatest national security threat to the United States? It’s Donald Trump. And I’m going to tell you why. (APPLAUSE) And I’m going to tell you why because I agree climate change represents an existential threat. He denies the science. You want to talk about North Korea, real threat in terms of nuclear arsenal but what doe she do? He embraces Kim Jong Un a dictator"
2,370,HARRIS,History where states fail to preserve the civil rights of all people.
2,371,BIDEN,I have supported the ERA from the very beginning when I ran for (INAUDIBLE).
2,372,TODD,Vice President Biden 30 seconds because I want to bring other people into this.
2,373,BIDEN,I—I supported the ERA from the very beginning. I am the guy that extended the voting rights act for 25 years. We got to the place where we got 98 out of 98 votes in the United States Senate doing it. I have also argued very strongly that we in fact deal with the notion of denying people access to the ballot box. I agree that everybody once they in fact—my time is up. I’m sorry.
2,374,TODD,Thank you vice president.
2,375,HARRIS,All of these things (INAUDIBLE).
2,376,TODD,"Senator Sanders—Senator Sanders, I want to go to you on this. You said on the day you launched your campaign that voters should focus on what people stand for, not a candidate’s race or age or sexual orientation. Any Democrats are very excited by the diversity of this field on this stage and on last night stage and the perspective that diverse city brings to this contest and to these issues. Are you telling Democratic voters that diverse city should it matter when they make this decision?"
2,377,SANDERS,"No, absolutely not. Unlike the Republican party we encourage diverse city, we believe in diverse city, that is what America is up about. But in addition to diversity in terms of having more women, more people from the GB—L—LGBT community we also have to do something else and that is we have to ask ourselves a simple question and that how come to day the worker in the middle of our economy is making no more money than he or she made 45 years ago and that in the last 30 years the top 1 percent has seen a $21 trillion increase in their wealth. We need a party that is diverse but we need a party that has the guts to stand up to the powerful special interest who have so much power over the economic and political life of this country."
2,378,TODD,Senator Gillibrand I want to give you 30 seconds on this.
2,379,GILLIBRAND,"Well, first of all where Bernie left off we have heard a lot of good ideas on this stage tonight and a lot of plans but the truth is until you go to the root of the corruption, the money in the—in politics, the fact that Washington is run by these special interest you are never going to solve any of these problems. I have the most comprehensive approach that experts agree is the most transformative plan to actually take on political corruption to get money out of politics through publicly funded elections, to have clean elections. If we do that and get money out of politics we can guarantee healthcare as a right not a privilege we can deal with institutional racism, we can’t take on income inequality and we can take on the corporate corruption that runs Washington."
2,380,BIDEN,The first constitutional amendment to do that was introduced by me when I was a young senator.
2,381,TODD,"Thank—thank you Vice president. I want to shift topics here. Sen. Bennet, the next question is for you. On the issue of partisan gridlock Pres. Obama promised in 2012 that after his reelection Republicans would want to work with Democrats, fever would break. That did not happen. Now Vice President Biden is saying the same thing that if he is elected in 2020 both parties will want to work together. Should voters believe that somehow if there is a Democratic Pres. in 2021 that gridlock is going to magically disappear?"
2,382,BENNET,"Gridlock will not magically disappear as long as Mitch McConnell is there, first. (APPLAUSE) Second, second, that is why it is so important for us to when not just the presidency to have somebody that can run in all 50 states but to—but to win the Senate as well and that is why we have to propose policies that can be supported like Medicare X so that we can build a broad coalition of Americans to overcome broken Washington DC. I agree with what Senator Gillibrand was saying and share a lot of her views. We need to in gerrymandering in wash—and we need to end political gerrymandering in Washington."
2,383,BIDEN,"And new science and technology to be the exporter not only of the green economy, but economy that can create millions of jobs. But, I would immediately rejoin the Paris Climate Accord. I would up the ante in that accord, which it calls for because we make up 15 percent of the problem; 85 percent of the world makes up the rest. And so, we have to have someone who knows how to corral the rest of the world, bring them together, and get something done like we did in our administrator."
2,384,MADDOW,"Senators—senators, I want— (APPLAUSE) —to give you 30 seconds—"
2,385,SANDERS,—Look—
2,386,MADDOW,"—To follow up, but I’m going to hold you to 30 seconds."
2,387,SANDERS,"Look, the old ways are no longer relevant. The scientists tell us we have 12 years because there’s irreparable damage to this planet. This is a global issue. What the president of the United States should do is not deny the reality of climate change, but tell the rest of the world that instead of spending $1.5 trillion on weapons of destruction, let us get together for the common enemy and that is to transform the world energy system away from fossil fuel to energy efficiency, and sustainable energy."
2,388,MADDOW,Thank you.
2,389,SANDERS,The future of the planet rests on us doing that.
2,390,SWALWELL,There—there’s—
2,391,TODD,—Before we go—
2,392,SWALWELL,—There’s—
2,393,TODD,—Hang on. (APPLAUSE)
2,394,MADDOW,Before we leave this topic—
2,395,SWALWELL,—Here’s a solution. Pass the torch. Pass the torch to the generation that’s going to feel the effects—
2,396,UNKNOWN,—No—
2,397,SANDERS,—Of climate change—take on the fossil fuel—
2,398,SWALWELL,—Pass the torch to the generation—
2,399,SANDERS,—Is (CROSSTALK) the solution—
2,400,UNKNOWN,—That’s inventive enough—
2,401,GILLIBRAND,—Agreed. And—
2,402,MADDOW,—Before we leave this topic— (CROSSTALK) —here’s something you all want to weigh in on. Hold on a moment.
2,403,TODD,Just—just—
2,404,GILLIBRAND,—Campaign to the Republican Party.
2,405,MADDOW,Hold on moment.
2,406,TODD,Just trust us on this.
2,407,WILLIAMSON,And the fact—
2,408,TODD,—We’re going to—
2,409,WILLIAMSON,—That somebody has a younger body doesn’t mean you don’t have old ideas. (LAUGHTER)
2,410,SWALWELL,"No, we have new ideas."
2,411,WILLIAMSON,And John Kennedy—John Kennedy— (LAUGHTER)
2,412,SWALWELL,—We have real new ideas—
2,413,WILLIAMSON,"—Did not say—John Kennedy did not say I’m—I have a plan to get a man to the moon and so we’re going to do it and I think we can all work together and maybe we can get a man on the moon. John Kennedy said, by the end of this decade, we are going to put a man on the moon—"
2,414,UNKNOWN,—Yeah—
2,415,WILLIAMSON,—Because John Kennedy was back in the day when politics included the people. It included imagination. And it included great dreams and included great plans.
2,416,MADDOW,Ms. Williamson—
2,417,TODD,"—Thank you, Ms. Williamson."
2,418,WILLIAMSON,"And I have a career not making the political plans, but I have had a career harnessing the inspiration and the motivation and the excitement of people."
2,419,TODD,"Thank you, Ms. Williamson."
2,420,WILLIAMSON,Masses of people. When we know that when we say—
2,421,TODD,—Thank you—
2,422,WILLIAMSON,—We are going to turn from a dirty economy—
2,423,TODD,—Thank you—
2,424,WILLIAMSON,"—To a clean economy, we’re going to have a green new deal, we’re going to create millions of jobs, we’re going to do this within the next 12 years because I’m not interested in just winning the next election. We are—"
2,425,TODD,"—Thank you, Ms. Williamson—"
2,426,WILLIAMSON,(INAUDIBLE) our grandchildren.
2,427,TODD,All right. We got to—
2,428,WILLIAMSON,"—Then, you will have it."
2,429,TODD,"We’re going to sneak in a break in a minute, but before we go, I’m going to go down the line here and I’m asking you please, for one or two words. All right? Please. (LAUGHTER)"
2,430,MADDOW,Really.
2,431,TODD,"President Obama, in his first year, wanted to address both healthcare and climate and he could only get one signature issue accomplished. It was, obviously, healthcare. He didn’t get to do climate change. You may only get one shot and your first issue that you’re going to push—you get one shot that it may be the only thing you get passed, what is that first issue for your presidency? Eric Swalwell, you’re first."
2,432,SWALWELL,"For Parkland, for Orlando, for every community effected by gun violence, ending gun violence."
2,433,TODD,Senator Bennet? (APPLAUSE)
2,434,BENNET,Climate change and the lack of economic mobility Bernie talks about.
2,435,TODD,Senator Gillibrand?
2,436,GILLIBRAND,"Passing a family bill of rights that includes a national paid leave plan, universal Pre-K, affordable daycare and making sure that women and families can thrive in the workplace no matter who they are."
2,437,TODD,All right.
2,438,HARRIS,"Oh, I like that."
2,439,TODD,Senator Harris?
2,440,HARRIS,"So, passing a middle class and working families tax cut."
2,441,TODD,That’s one.
2,442,HARRIS,"DACA, guns. (LAUGHTER)"
2,443,TODD,"I’ll give you credit for the first thing you said, the tax cut. (CROSSTALK) Senator Sanders, first thing?"
2,444,SANDERS,The premise that there’s only one or two issues out there.
2,445,TODD,I’m not saying there’s only one or two.
2,446,SANDERS,(CROSSTALK) is enormous crisis.
2,447,TODD,Senator Sanders—
2,448,SANDERS,—We need a political revolution. People have got to stand up and take on the special interests. We can transform this country.
2,449,TODD,"Vice President Biden, your first issue, Mr. Vice President?"
2,450,BIDEN,"I think you’ve so underestimated what Barack Obama did. He’s the first man to bring together the entire world, 196 nations to commit to deal with climate change immediately. (APPLAUSE) I don’t—I don’t buy that. The first—the first thing I would do is make sure that we defeat Donald Trump."
2,451,TODD,Okay.
2,452,BIDEN,Period. (APPLAUSE)
2,453,TODD,"Mayor Buttigieg, your first priority, your first issue as president that you are going to block and tackle?"
2,454,BUTTIGIEG,"We’ve got to fix our democracy before it’s too late. Get that right and climate, immigration, taxes and every other issue gets better. (APPLAUSE)"
2,455,TODD,Mr.—Mr. Yang?
2,456,YANG,"I would pass a $1,000 freedom dividend for every American adult starting at age 18. (LAUGHTER) Which would speed us up on climate change because if you get the boot off of people’s throats they’re (INAUDIBLE) climate change much more clearly."
2,457,TODD,Okay. Governor Hickenlooper? (APPLAUSE)
2,458,HICKENLOOPER,I would do a collaborative approach to climate change and I would pronounce it well before the election to make sure we don’t reelect the worst president in American history.
2,459,TODD,"And Ms. Williamson, you have the last word."
2,460,WILLIAMSON,"My first call is to Prime Minister of New Zealand who said that her role is to make New Zealand the place where it’s the best place in the world for a child to grow up. And I would tell her, girlfriend, you are so wrong because the United States of America is going to be the best place—"
2,461,TODD,Thank you.
2,462,WILLIAMSON,—In the world for a child to grow up. We are going to have—
2,463,TODD,—Thank you. You guys were close with the short—at least it was shorter.
2,464,MADDOW,"No, they weren’t, not at all. (LAUGHTER)"
2,465,TODD,"All right, C-minus."
2,466,MADDOW,We’re gonna take a quick break. We’ll be right back with these candidates right after this. (APPLAUSE) (APPLAUSE)
2,467,MADDOW,Welcome back to the democratic candidates debate in Miami. We are going to continue the questioning now with Lester in the audience. We aren’t? We are in a second going to have a question from Lester in the audience. That was just a fake out. (LAUGHTER)
2,468,TODD,We’re going to go the issue of guns and—
2,469,MADDOW,"Congressman Swalwell, among this field of candidates you have a unique position on gun reform. You’re proposing that the government should buy back every assault weapon in America and it should be mandator. How do you envision that working especially in states where gun rights are a flashpoint?"
2,470,SWALWELL,"Keep your pistols, keep your rifles, keep your shotguns but we can take the most dangerous weapons from the most dangerous people. We have the NRA on the ropes because of the Moms because the Brady Group, because of Giffords, because of March for Our Lives. But I’m the only candidate on this stage calling for a ban and buyback of every single assault weapon in America. I’ve seen the plans of the other candidates here. They would all leave 15 million assault in our communities. They wouldn’t do a single thing to save a single life in Parkland. I will approach this issue as a prosecutor. I will approach it as the only person on this stage who has voted and passed background checks—but also as a parent of a generation who sends our children to school where we look at what they’re wearing so we can remember it in case we have to identify them later. A generation who has seen thousands of black children killed in our streets and a generation who goes to the theater and we actually where the fire exits are. We don’t have to live this way. We must be a country who loves our children more than we love our guns. (APPLAUSE)"
2,471,MADDOW,"Senator Sanders a Vermont newspaper— (APPLAUSE) Senator Sanders, a Vermont newspaper recently released portions of an interview you gave in 2013 in which you said, “My own view on guns is everything being equal, states should make those decisions."
2,472,SANDERS,No.
2,473,MADDOW,Has your thinking changed since then? Do you now think there’s a federal role to play?
2,474,SANDERS,Mischaracterization of my thinking. Look—
2,475,MADDOW,It’s a quote of you.
2,476,SANDERS,"We have a gun—we have a gun crisis right now. 40,000 people a year are getting killed. In 1988, Rachel, when it wasn’t popular I ran on a platform of banning assault weapons and in fact, lost that race for Congress. I have a D minus voting record from the NRA. And I believe that what we need is comprehensive gun—gun legislation that, among other things, provides universal background. We end the gun show loophole. We end the straw man provision. And I believed in 1988 and I believe today that assault weapons—"
2,477,SWALWELL,—Why would you—why would you leave 15 million on the streets—
2,478,SANDERS,—Assault weapons—assault weapons—
2,479,SWALWELL,—Why would you leave—Senator—
2,480,SANDERS,—Are weapons—
2,481,SWALWELL,—You leave 15 million on the streets—
2,482,SANDERS,—Are from the military—
2,483,SWALWELL,—Though—
